epsilon,v_c_m_per_s,q,phi,N_sparse_selected,L_sparse,Lambda_sparse,N_one_mm3_selected_1e14,Q_one_mm3_excess_1e_minus_6_J,L_one_mm3_1e14,Lambda_one_mm3
2.0,596.9057849686433,0.26146412994911067,1.6519578887917494,13.073206497455534,9.37919153172033,1.0161635262497255,31.8986238537915,21.826065645376616,22.8852273373976,15.359555230981668
3.0,731.0572988443165,0.11161022509471255,2.615468607200918,5.580511254735628,6.338811122899153,0.8656257105176942,13.61644746155493,14.750877750404994,15.46669913987393,15.189397637661937
4.0,844.1522565616137,0.04601170568923137,3.5933439188156813,2.300585284461569,3.590223078743001,0.6618337921849545,5.613428094086228,8.354712059475133,8.76014431213292,14.942511260671136
5.0,943.7909145158055,0.018566135463043233,4.578425391455707,0.9283067731521617,1.845831154814638,0.4542091295122948,2.2650685264912744,4.295384289681537,4.503828017747717,14.65358179827997
